,Survey_Date,State_FIPS,County_FIPS,Region_Code,Division_Code,County_Name,1_unit_Bldgs,1_unit_Units,1_unit_Value,2_units_Bldgs,2_units_Units,2_units_Value,3-4_units_Bldgs,3-4_units_Units,3-4_units_Value,5+_units_Bldgs,5+_units_Units,5+_units_Value,1_unit_rep_Bldgs,1_unit_rep_Units,1_unit_rep_Value,2_units_rep_Bldgs,2_units_rep_Units,2_units_rep_Value,3-4_units_rep_Bldgs,3-4_units_rep_Units,3-4_units_rep_Value,5+units_rep_Bldgs,5+units_rep_Units,5+units_rep_Value
4027,202112,24,37,3,5,St. Marys County                                            ,353,353,112068961,0,0,0,0,0,0,1,6,1998000,353,353,112068961,0,0,0,0,0,0,1,6,1998000
4028,202112,24,39,3,5,Somerset County                                             ,40,40,6456002,0,0,0,0,0,0,0,0,0,33,33,5465002,0,0,0,0,0,0,0,0,0
4029,202112,24,45,3,5,Wicomico County                                             ,223,223,39051994,0,0,0,0,0,0,0,0,0,214,214,37544771,0,0,0,0,0,0,0,0,0
4030,202112,24,510,3,5,Baltimore (Independent City)                                ,198,198,27015965,0,0,0,0,0,0,16,1532,318512554,190,190,26067600,0,0,0,0,0,0,14,1366,288537390
4031,202112,25,5,1,1,Bristol County                                              ,756,756,153075206,21,42,4149452,1,3,200000,4,66,6041000,473,473,103838263,21,42,4149452,0,0,0,2,56,4241000
4032,202112,25,9,1,1,Essex County                                                ,533,533,210334838,66,132,25669868,10,32,6588982,38,1179,247520484,404,404,171538363,51,102,21671203,9,29,6177396,15,903,191851112
4033,202112,25,17,1,1,Middlesex County                                            ,1272,1272,462352606,61,122,31151482,20,64,13260536,350,3495,396053935,863,863,328907086,42,84,21034491,10,34,7405199,21,844,154630672
4034,202112,25,21,1,1,Norfolk County                                              ,764,764,366826766,65,130,28627155,11,35,7677078,62,1760,198117191,515,515,300171144,57,114,25878750,4,14,4602758,25,1370,155463594
4035,202112,25,23,1,1,Plymouth County                                             ,1239,1239,336383334,33,66,15641624,12,40,4949200,30,229,29394304,471,471,164933160,21,42,8761624,9,31,3689200,12,129,15875957
4036,202112,25,25,1,1,Suffolk County                                              ,65,65,20548194,34,68,15259583,35,112,23033559,101,3499,820969253,56,56,18965100,29,58,14154749,34,109,22433559,67,3298,781154795
4037,202112,26,0,2,3,Michigan Balance of State                                   ,71,71,13330469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4038,202112,26,19,2,3,Benzie County                                               ,107,107,26093445,0,0,0,0,0,0,0,0,0,107,107,26093445,0,0,0,0,0,0,0,0,0
4039,202112,26,29,2,3,Charlevoix County                                           ,99,99,25255000,9,18,1746279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,202112,26,89,2,3,Leelanau County                                             ,186,186,47454019,0,0,0,0,0,0,0,0,0,186,186,47454019,0,0,0,0,0,0,0,0,0
4041,202112,26,93,2,3,Livingston County                                           ,764,764,209027638,0,0,0,1,4,443164,6,50,5819157,762,762,208634232,0,0,0,1,4,443164,6,50,5819157
4042,202112,26,95,2,3,Luce County                                                 ,2,2,334766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,202112,26,99,2,3,Macomb County                                               ,1266,1266,445203366,34,68,17205333,3,11,2985713,30,390,67480029,1237,1237,436829602,34,68,17205333,3,11,2985713,30,390,67480029
4044,202112,26,103,2,3,Marquette County                                            ,103,103,26803138,4,8,1000000,0,0,0,0,0,0,103,103,26803138,4,8,1000000,0,0,0,0,0,0
4045,202112,26,137,2,3,Otsego County                                               ,23,23,1863000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,202112,26,147,2,3,St. Clair County                                            ,262,262,64960238,0,0,0,0,0,0,4,144,7560000,232,232,59145909,0,0,0,0,0,0,4,144,7560000
4047,202112,26,163,2,3,Wayne County                                                ,1098,1098,336158498,6,12,817400,8,29,2253072,34,1095,424192697,1014,1014,324394075,6,12,817400,8,29,2253072,32,1084,421692697
4048,202112,27,3,2,4,Anoka County                                                ,1352,1352,386773829,6,12,3256111,10,40,8916938,27,1004,157620158,1317,1317,377675891,5,10,2514248,10,40,8916938,27,1004,157620158
4049,202112,27,19,2,4,Carver County                                               ,868,868,305275865,4,8,2021945,2,6,1513990,2,170,28700000,851,851,300265580,3,6,1528520,0,0,0,2,170,28700000
4050,202112,27,25,2,4,Chisago County                                              ,298,298,63594377,0,0,0,0,0,0,4,188,19430303,287,287,61635050,0,0,0,0,0,0,4,188,19430303
4051,202112,27,27,2,4,Clay County                                                 ,199,199,58002701,0,0,0,0,0,0,5,284,31883625,199,199,58002701,0,0,0,0,0,0,5,284,31883625
4052,202112,27,37,2,4,Dakota County                                               ,1419,1419,415695752,3,6,1088072,10,40,8556470,36,2012,283211139,1409,1409,411958083,3,6,1088072,10,40,8556470,27,1786,254236849
4053,202112,27,53,2,4,Hennepin County                                             ,2091,2091,878353023,18,36,7917311,15,49,10370281,64,5729,1030809290,1941,1941,824325153,18,36,7917311,11,37,7801597,64,5729,1030809290
4054,202112,27,59,2,4,Isanti County                                               ,311,311,74703178,0,0,0,2,8,1979694,6,149,19672400,302,302,72888846,0,0,0,2,8,1979694,6,149,19672400
4055,202112,27,123,2,4,Ramsey County                                               ,225,225,86609252,14,28,5194320,9,33,8073820,40,2993,408023935,207,207,82955811,14,28,5194320,7,27,6903000,40,2993,408023935
4056,202112,27,139,2,4,Scott County                                                ,536,536,217165427,5,10,3906700,1,4,1140038,15,489,76910673,536,536,217165427,5,10,3906700,1,4,1140038,15,489,76910673
4057,202112,27,141,2,4,Sherburne County                                            ,455,455,104544201,10,20,4307440,0,0,0,1,60,10700000,452,452,104072256,10,20,4307440,0,0,0,1,60,10700000
4058,202112,27,163,2,4,Washington County                                           ,1850,1850,633635595,3,6,1268001,4,15,3299695,23,746,107056845,1791,1791,617305392,3,6,1268001,4,15,3299695,10,576,93022779
4059,202112,27,171,2,4,Wright County                                               ,1417,1417,424701438,1,2,450000,2,8,1643870,3,132,14817378,1365,1365,410304011,1,2,450000,2,8,1643870,3,132,14817378
4060,202112,28,33,3,6,DeSoto County                                               ,1808,1808,326257053,0,0,0,0,0,0,0,0,0,1766,1766,321634874,0,0,0,0,0,0,0,0,0
4061,202112,28,41,3,6,Greene County                                               ,2,2,418152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,202112,28,45,3,6,Hancock County                                              ,651,651,115232639,3,6,555537,13,45,4516258,15,125,9628233,213,213,48768602,0,0,0,0,0,0,1,16,400000
4063,202112,28,47,3,6,Harrison County                                             ,1104,1104,251799215,3,6,747411,1,3,320250,0,0,0,936,936,225106334,1,2,257411,1,3,320250,0,0,0
4064,202112,28,67,3,6,Jones County                                                ,55,55,6464920,1,2,204420,0,0,0,4,24,2453040,55,55,6464920,1,2,204420,0,0,0,4,24,2453040
4065,202112,28,129,3,6,Smith County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,202112,28,137,3,6,Tate County                                                 ,167,167,39160698,0,0,0,0,0,0,0,0,0,158,158,37379100,0,0,0,0,0,0,0,0,0
4067,202112,28,143,3,6,Tunica County                                               ,104,104,23381260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,202112,28,145,3,6,Union County                                                ,17,17,3440500,1,2,80000,0,0,0,0,0,0,17,17,3440500,1,2,80000,0,0,0,0,0,0
4069,202112,28,149,3,6,Warren County                                               ,5,5,1139714,0,0,0,0,0,0,0,0,0,4,4,939000,0,0,0,0,0,0,0,0,0
4070,202112,29,13,2,4,Bates County                                                ,2,2,430000,0,0,0,0,0,0,0,0,0,2,2,430000,0,0,0,0,0,0,0,0,0
4071,202112,29,17,2,4,Bollinger County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,202112,29,19,2,4,Boone County                                                ,822,822,243833106,1,2,265000,0,0,0,8,189,23222816,822,822,243833106,1,2,265000,0,0,0,8,189,23222816
4073,202112,29,49,2,4,Clinton County                                              ,68,68,18407039,0,0,0,0,0,0,0,0,0,57,57,16204039,0,0,0,0,0,0,0,0,0
4074,202112,29,65,2,4,Dent County                                                 ,1,1,237744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075,202112,29,71,2,4,Franklin County                                             ,466,466,107969287,5,10,1487610,0,0,0,2,20,5960000,447,447,102741677,2,4,600708,0,0,0,2,20,5960000
4076,202112,29,95,2,4,Jackson County                                              ,2301,2301,615443980,55,110,11570662,38,142,26646970,38,1421,192468117,2250,2250,601798220,55,110,11570662,38,142,26646970,38,1421,192468117
4077,202112,29,99,2,4,Jefferson County                                            ,811,811,168023957,9,18,2484815,1,3,243750,0,0,0,809,809,167606397,9,18,2484815,0,0,0,0,0,0
4078,202112,29,105,2,4,Laclede County                                              ,48,48,7993335,0,0,0,3,12,1399400,0,0,0,48,48,7993335,0,0,0,3,12,1399400,0,0,0
4079,202112,29,107,2,4,Lafayette County                                            ,108,108,27398366,3,6,600000,0,0,0,0,0,0,95,95,25254871,3,6,600000,0,0,0,0,0,0
4080,202112,29,113,2,4,Lincoln County                                              ,168,168,26048443,0,0,0,0,0,0,0,0,0,168,168,26048443,0,0,0,0,0,0,0,0,0
4081,202112,29,165,2,4,Platte County                                               ,368,368,95116342,0,0,0,34,134,12730000,2,11,825000,340,340,88968860,0,0,0,32,128,12160000,0,0,0
4082,202112,29,185,2,4,St. Clair County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083,202112,29,189,2,4,St. Louis County                                            ,1042,1042,453135595,0,0,0,0,0,0,25,645,54855633,547,547,228490986,0,0,0,0,0,0,5,329,31757000
4084,202112,29,219,2,4,Warren County                                               ,267,267,70904507,0,0,0,2,8,1014898,10,106,9551506,267,267,70904507,0,0,0,2,8,1014898,10,106,9551506
4085,202112,29,221,2,4,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086,202112,29,510,2,4,St. Louis (Independent City)                                ,146,146,30411095,2,4,800000,2,7,1408333,13,798,85807452,102,102,21371448,2,4,800000,1,4,750000,9,701,72036611
4087,202112,30,13,4,8,Cascade County                                              ,200,200,46625869,12,24,6596185,0,0,0,4,48,2400000,200,200,46625869,12,24,6596185,0,0,0,4,48,2400000
4088,202112,30,33,4,8,Garfield County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,202112,30,63,4,8,Missoula County                                             ,436,436,89718870,16,32,5166010,4,14,1344416,43,1316,168374161,436,436,89718870,16,32,5166010,4,14,1344416,43,1316,168374161
4090,202112,30,93,4,8,Silver Bow County                                           ,63,63,7985028,3,6,899200,1,3,173000,0,0,0,63,63,7985028,3,6,899200,1,3,173000,0,0,0
4091,202112,31,1,2,4,Adams County                                                ,37,37,9532210,0,0,0,0,0,0,0,0,0,37,37,9532210,0,0,0,0,0,0,0,0,0
4092,202112,31,25,2,4,Cass County                                                 ,126,126,25047901,3,6,597242,0,0,0,0,0,0,52,52,11371957,1,2,225000,0,0,0,0,0,0
4093,202112,31,33,2,4,Cheyenne County                                             ,8,8,2073497,0,0,0,0,0,0,0,0,0,8,8,2073497,0,0,0,0,0,0,0,0,0
4094,202112,31,55,2,4,Douglas County                                              ,1835,1835,295846707,21,42,4529852,10,31,1921694,45,1498,97784426,1794,1794,265630745,19,38,3229852,10,31,1921694,44,1492,97156343
4095,202112,31,105,2,4,Kimball County                                              ,1,1,195000,0,0,0,0,0,0,0,0,0,1,1,195000,0,0,0,0,0,0,0,0,0
4096,202112,31,153,2,4,Sarpy County                                                ,1320,1320,365590102,0,0,0,8,32,5742157,51,990,112506009,1319,1319,365316183,0,0,0,8,32,5742157,50,970,110989225
4097,202112,31,165,2,4,Sioux County                                                ,9,9,1895000,0,0,0,0,0,0,0,0,0,9,9,1895000,0,0,0,0,0,0,0,0,0
4098,202112,31,177,2,4,Washington County                                           ,92,92,24783078,0,0,0,0,0,0,0,0,0,92,92,24783078,0,0,0,0,0,0,0,0,0
4099,202112,32,1,4,8,Churchill County                                            ,104,104,24202666,0,0,0,0,0,0,0,0,0,104,104,24202666,0,0,0,0,0,0,0,0,0
4100,202112,32,3,4,8,Clark County                                                ,12156,12156,3317502880,69,138,19171046,174,594,84612588,187,3419,340334579,12134,12134,3309504707,69,138,19171046,174,594,84612588,187,3419,340334579
4101,202112,32,5,4,8,Douglas County                                              ,281,281,132915241,0,0,0,0,0,0,0,0,0,186,186,89637410,0,0,0,0,0,0,0,0,0
4102,202112,32,7,4,8,Elko County                                                 ,195,195,48696128,1,2,197881,0,0,0,0,0,0,190,190,48262794,1,2,197881,0,0,0,0,0,0
4103,202112,32,13,4,8,Humboldt County                                             ,31,31,5397395,0,0,0,0,0,0,0,0,0,31,31,5397395,0,0,0,0,0,0,0,0,0
4104,202112,32,15,4,8,Lander County                                               ,5,5,921277,0,0,0,0,0,0,0,0,0,5,5,921277,0,0,0,0,0,0,0,0,0
4105,202112,32,17,4,8,Lincoln County                                              ,13,13,2554521,0,0,0,0,0,0,0,0,0,9,9,1892521,0,0,0,0,0,0,0,0,0
4106,202112,32,19,4,8,Lyon County                                                 ,581,581,143791111,0,0,0,0,0,0,32,234,26557688,325,325,81440156,0,0,0,0,0,0,32,234,26557688
4107,202112,32,21,4,8,Mineral County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,202112,32,27,4,8,Pershing County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,202112,32,29,4,8,Storey County                                               ,16,16,2593014,0,0,0,1,3,225000,0,0,0,12,12,2190342,0,0,0,0,0,0,0,0,0
4110,202112,32,31,4,8,Washoe County                                               ,2692,2692,738646785,40,80,9707325,20,68,10008490,132,2472,316029065,595,595,145276163,11,22,3641682,2,8,2084989,4,51,7921434
4111,202112,32,33,4,8,White Pine County                                           ,9,9,2352276,0,0,0,0,0,0,0,0,0,9,9,2352276,0,0,0,0,0,0,0,0,0
4112,202112,32,510,4,8,Carson City (Independent City)                              ,203,203,53626842,0,0,0,5,15,1909255,13,89,8886167,0,0,0,0,0,0,0,0,0,0,0,0
4113,202112,33,15,1,1,Rockingham County                                           ,745,745,240347847,7,14,2799788,15,55,6977569,25,361,52446203,568,568,190239349,4,8,1399640,15,55,6977569,8,262,43985572
4114,202112,33,17,1,1,Strafford County                                            ,302,302,76454902,8,16,2632924,3,9,3805000,7,111,13705500,280,280,70166725,8,16,2632924,3,9,3805000,7,111,13705500
4115,202112,34,1,1,2,Atlantic County                                             ,562,562,176311473,1,2,629500,2,6,831300,16,240,21243631,529,529,163878532,1,2,629500,2,6,831300,4,80,1349800
4116,202112,34,3,1,2,Bergen County                                               ,1667,1667,374918486,135,270,31390042,34,111,10112324,156,1952,233036259,1377,1377,300974851,122,244,26059788,22,75,7199796,49,1218,141027349
4117,202112,34,5,1,2,Burlington County                                           ,1015,1015,153906188,3,6,80400,2,6,795818,87,1108,113970950,723,723,112959905,1,2,17000,0,0,0,47,750,92434160
4118,202112,34,7,1,2,Camden County                                               ,281,281,52817738,3,6,481650,1,3,276857,53,652,39369833,219,219,44690265,3,6,481650,0,0,0,29,461,25725227
4119,202112,34,9,1,2,Cape May County                                             ,687,687,251870946,100,200,40366051,9,30,2671975,3,15,1365200,648,648,241671745,100,200,40366051,8,27,2207425,2,10,749000
4120,202112,34,11,1,2,Cumberland County                                           ,129,129,14495551,0,0,0,0,0,0,1,63,6315507,116,116,13371571,0,0,0,0,0,0,1,63,6315507
4121,202112,34,13,1,2,Essex County                                                ,451,451,114014257,137,274,17247016,40,138,8005990,69,2439,267597814,266,266,84525298,100,200,16673466,32,109,7800996,44,2252,246107242
4122,202112,34,15,1,2,Gloucester County                                           ,629,629,91591400,3,6,31896,9,36,3502480,20,108,11202949,499,499,75079107,3,6,31896,9,36,3502480,5,30,3046120
4123,202112,34,17,1,2,Hudson County                                               ,418,418,42876157,97,194,27821669,46,151,17598320,108,4899,637627540,363,363,37073486,90,180,25827758,32,109,11422680,73,3905,475560639
4124,202112,34,19,1,2,Hunterdon County                                            ,171,171,28983174,7,14,1793500,2,7,1544656,25,501,34980372,144,144,23804050,4,8,556000,2,7,1544656,11,421,29810600
4125,202112,34,21,1,2,Mercer County                                               ,313,313,45829491,1,2,20000,0,0,0,35,294,12499839,237,237,30677371,1,2,20000,0,0,0,21,217,7147355
4126,202112,34,23,1,2,Middlesex County                                            ,923,923,133274847,18,36,4407718,26,88,1775289,115,2223,169428221,830,830,118949746,7,14,2234480,19,66,515932,87,1667,111042093
4127,202112,34,25,1,2,Monmouth County                                             ,1561,1561,361771516,3,6,454133,4,14,1040600,36,1015,75092521,1364,1364,305069989,2,4,297283,2,8,1032000,29,768,39084060
4128,202112,34,27,1,2,Morris County                                               ,1023,1023,194135194,9,18,1888163,3,10,1081796,61,1106,164599749,732,732,156261367,5,10,1572500,3,10,1081796,44,1009,156132548
4129,202112,34,29,1,2,Ocean County                                                ,3109,3109,664597238,46,92,14951790,4,14,1170324,79,597,26001990,2756,2756,625657974,36,72,13763270,1,4,610000,48,415,24331061
4130,202112,34,31,1,2,Passaic County                                              ,177,177,35311298,18,36,3197249,8,26,1235483,83,969,67795100,116,116,24049707,8,16,2231900,2,8,738200,8,97,7334440
4131,202112,34,33,1,2,Salem County                                                ,82,82,15033230,0,0,0,0,0,0,1,6,780000,78,78,14427980,0,0,0,0,0,0,1,6,780000
4132,202112,34,35,1,2,Somerset County                                             ,369,369,75878172,3,6,2183000,22,82,7871172,42,818,56057780,305,305,67676091,1,2,1850000,21,79,7392690,23,663,42067813
4133,202112,34,37,1,2,Sussex County                                               ,136,136,27734858,0,0,0,6,24,3003600,2,12,2246500,121,121,23581194,0,0,0,6,24,3003600,2,12,2246500
4134,202112,34,39,1,2,Union County                                                ,238,238,64385089,42,84,9196340,1,3,45700,101,3101,223441495,180,180,51403794,40,80,8774840,1,3,45700,46,2132,153803501
4135,202112,34,41,1,2,Warren County                                               ,175,175,23746353,4,8,1644000,0,0,0,1,5,500,66,66,9566051,0,0,0,0,0,0,1,5,500
4136,202112,35,0,4,8,New Mexico Balance of State                                 ,548,548,148552452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,202112,35,1,4,8,Bernalillo County                                           ,1012,1012,287902841,26,52,9668864,2,8,553762,19,852,63750181,1012,1012,287902841,26,52,9668864,2,8,553762,19,852,63750181
4138,202112,35,5,4,8,Chaves County                                               ,92,92,17473972,0,0,0,0,0,0,0,0,0,38,38,8190457,0,0,0,0,0,0,0,0,0
4139,202112,35,9,4,8,Curry County                                                ,78,78,19678017,0,0,0,0,0,0,13,78,7190633,0,0,0,0,0,0,0,0,0,0,0,0
4140,202112,35,13,4,8,Dona Ana County                                             ,1239,1239,325125424,2,4,607903,0,0,0,12,95,7417971,336,336,102980065,0,0,0,0,0,0,0,0,0
4141,202112,35,15,4,8,Eddy County                                                 ,126,126,32068751,0,0,0,1,3,220000,0,0,0,126,126,32068751,0,0,0,1,3,220000,0,0,0
4142,202112,35,17,4,8,Grant County                                                ,15,15,2431202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,202112,35,25,4,8,Lea County                                                  ,211,211,53033447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,202112,35,27,4,8,Lincoln County                                              ,89,89,31153610,1,2,187872,0,0,0,0,0,0,89,89,31153610,1,2,187872,0,0,0,0,0,0
4145,202112,35,28,4,8,Los Alamos County                                           ,40,40,10210863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,202112,35,29,4,8,Luna County                                                 ,8,8,1627331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147,202112,35,31,4,8,McKinley County                                             ,2,2,615000,0,0,0,0,0,0,0,0,0,2,2,615000,0,0,0,0,0,0,0,0,0
4148,202112,35,35,4,8,Otero County                                                ,3,3,890502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,202112,35,41,4,8,Roosevelt County                                            ,31,31,4742155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,202112,35,43,4,8,Sandoval County                                             ,1215,1215,272606108,0,0,0,4,16,2048292,33,558,37397596,1063,1063,235088146,0,0,0,4,16,2048292,17,462,33397601
4151,202112,35,45,4,8,San Juan County                                             ,97,97,25462608,0,0,0,0,0,0,0,0,0,97,97,25462608,0,0,0,0,0,0,0,0,0
4152,202112,35,47,4,8,San Miguel County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,202112,35,49,4,8,Santa Fe County                                             ,240,240,64083077,0,0,0,0,0,0,44,699,79558613,197,197,52402221,0,0,0,0,0,0,38,612,67354907
4154,202112,35,55,4,8,Taos County                                                 ,138,138,31204420,0,0,0,0,0,0,1,8,2633132,138,138,31204420,0,0,0,0,0,0,1,8,2633132
4155,202112,35,61,4,8,Valencia County                                             ,308,308,84492361,0,0,0,0,0,0,0,0,0,308,308,84492361,0,0,0,0,0,0,0,0,0
4156,202112,36,1,1,2,Albany County                                               ,299,299,76412503,8,16,2368500,3,12,1448500,9,555,115333433,284,284,73892846,7,14,2001000,3,12,1448500,8,546,114383433
4157,202112,36,5,1,2,Bronx County                                                ,0,0,0,13,26,3892300,18,57,7468386,101,5265,604047947,0,0,0,13,26,3892300,18,57,7468386,101,5265,604047947
4158,202112,36,29,1,2,Erie County                                                 ,807,807,306226596,21,42,7453946,10,39,20975604,39,465,79773109,736,736,292986551,21,42,7453946,10,39,20975604,21,208,22145818
4159,202112,36,47,1,2,Kings County                                                ,12,12,3169837,29,58,8647651,34,114,14923905,190,6829,785297738,12,12,3169837,29,58,8647651,34,114,14923905,190,6829,785297738
4160,202112,36,51,1,2,Livingston County                                           ,38,38,8220100,0,0,0,0,0,0,0,0,0,22,22,5095100,0,0,0,0,0,0,0,0,0
4161,202112,36,55,1,2,Monroe County                                               ,605,605,176208103,7,14,2856824,3,9,997605,29,296,29418292,516,516,156756531,3,6,1296000,1,3,442605,27,285,28228292
4162,202112,36,59,1,2,Nassau County                                               ,761,761,333871326,4,8,1525000,1,4,648600,38,600,104518595,238,238,202347045,2,4,575000,1,4,648600,5,85,24233333
4163,202112,36,61,1,2,New York County                                             ,1,1,262510,0,0,0,0,0,0,31,3164,362002293,1,1,262510,0,0,0,0,0,0,31,3164,362002293
4164,202112,36,63,1,2,Niagara County                                              ,171,171,59963086,7,14,2600000,1,4,284000,1,9,1500000,156,156,54864086,7,14,2600000,1,4,284000,1,9,1500000
4165,202112,36,69,1,2,Ontario County                                              ,313,313,94588916,14,28,4614120,22,76,8711600,4,20,2000000,292,292,90002716,14,28,4614120,22,76,8711600,4,20,2000000
4166,202112,36,73,1,2,Orleans County                                              ,31,31,5983914,0,0,0,0,0,0,0,0,0,26,26,4743337,0,0,0,0,0,0,0,0,0
4167,202112,36,79,1,2,Putnam County                                               ,59,59,19954576,1,2,835000,0,0,0,1,6,710700,56,56,19341422,1,2,835000,0,0,0,1,6,710700
4168,202112,36,81,1,2,Queens County                                               ,52,52,13681491,99,198,29593066,38,116,15211232,73,3721,427962274,52,52,13681491,99,198,29593066,38,116,15211232,73,3721,427962274
4169,202112,36,83,1,2,Rensselaer County                                           ,136,136,36515327,3,6,1050000,0,0,0,11,88,8434833,72,72,20243713,2,4,500000,0,0,0,2,40,5600352
4170,202112,36,85,1,2,Richmond County                                             ,86,86,22595547,96,192,28634471,0,0,0,3,32,3695360,86,86,22595547,96,192,28634471,0,0,0,3,32,3695360
4171,202112,36,87,1,2,Rockland County                                             ,97,97,36853036,26,52,7506334,20,66,7409933,27,255,32068408,58,58,26555110,0,0,0,0,0,0,1,25,2887000
4172,202112,36,91,1,2,Saratoga County                                             ,806,806,262191404,9,18,4818566,22,83,10874096,4,183,16027800,762,762,244601186,9,18,4818566,21,80,10319096,4,183,16027800
4173,202112,36,93,1,2,Schenectady County                                          ,72,72,19655852,0,0,0,0,0,0,22,365,46231203,63,63,17709602,0,0,0,0,0,0,22,365,46231203
4174,202112,36,95,1,2,Schoharie County                                            ,54,54,11316276,0,0,0,0,0,0,0,0,0,32,32,6852475,0,0,0,0,0,0,0,0,0
4175,202112,36,99,1,2,Seneca County                                               ,40,40,11725202,0,0,0,0,0,0,0,0,0,40,40,11725202,0,0,0,0,0,0,0,0,0
4176,202112,36,103,1,2,Suffolk County                                              ,1260,1260,954162906,0,0,0,1,3,549270,13,198,26627074,1207,1207,895893107,0,0,0,1,3,549270,13,198,26627074
4177,202112,36,117,1,2,Wayne County                                                ,120,120,32015197,5,10,1671700,0,0,0,1,6,400000,110,110,30855979,5,10,1671700,0,0,0,1,6,400000
4178,202112,36,119,1,2,Westchester County                                          ,327,327,182275633,13,26,5559941,0,0,0,54,2435,454670528,253,253,148411642,5,10,3453640,0,0,0,13,510,133518410
4179,202112,37,7,3,5,Anson County                                                ,64,64,9591360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,202112,37,11,3,5,Avery County                                                ,188,188,130686415,0,0,0,3,11,2200000,1,5,125000,188,188,130686415,0,0,0,3,11,2200000,1,5,125000
4181,202112,37,15,3,5,Bertie County                                               ,14,14,5597519,0,0,0,0,0,0,0,0,0,14,14,5597519,0,0,0,0,0,0,0,0,0
4182,202112,37,25,3,5,Cabarrus County                                             ,1719,1719,366830053,0,0,0,0,0,0,15,433,37685590,1719,1719,366830053,0,0,0,0,0,0,15,433,37685590
4183,202112,37,33,3,5,Caswell County                                              ,62,62,14222606,0,0,0,0,0,0,0,0,0,62,62,14222606,0,0,0,0,0,0,0,0,0
4184,202112,37,37,3,5,Chatham County                                              ,753,753,291215792,1,2,100000,1,4,896374,4,365,31895633,753,753,291215792,1,2,100000,1,4,896374,4,365,31895633
4185,202112,37,51,3,5,Cumberland County                                           ,792,792,151952358,0,0,0,0,0,0,4,60,7353000,792,792,151952358,0,0,0,0,0,0,4,60,7353000
4186,202112,37,53,3,5,Currituck County                                            ,547,547,193452714,0,0,0,0,0,0,0,0,0,547,547,193452714,0,0,0,0,0,0,0,0,0
4187,202112,37,59,3,5,Davie County                                                ,218,218,55143736,0,0,0,0,0,0,9,49,1932297,51,51,16241629,0,0,0,0,0,0,0,0,0
4188,202112,37,63,3,5,Durham County                                               ,2206,2206,594003717,7,14,1925614,1,3,352652,31,1645,227676770,1859,1859,525274151,7,14,1925614,1,3,352652,27,1262,184437103
4189,202112,37,69,3,5,Franklin County                                             ,1141,1141,271839731,0,0,0,0,0,0,0,0,0,1141,1141,271839731,0,0,0,0,0,0,0,0,0
4190,202112,37,71,3,5,Gaston County                                               ,1942,1942,511971900,1,2,220877,1,3,524259,11,306,43034841,1532,1532,404396726,0,0,0,0,0,0,11,306,43034841
4191,202112,37,77,3,5,Granville County                                            ,215,215,57600002,1,2,338000,0,0,0,0,0,0,215,215,57600002,1,2,338000,0,0,0,0,0,0
4192,202112,37,81,3,5,Guilford County                                             ,1785,1785,453198584,14,28,4433695,0,0,0,47,1335,229100463,1121,1121,216141387,14,28,4433695,0,0,0,47,1335,229100463
4193,202112,37,89,3,5,Henderson County                                            ,720,720,252607224,3,6,940000,0,0,0,4,64,3761179,720,720,252607224,3,6,940000,0,0,0,4,64,3761179
